tree,tree_id,forest,elev,plot,site,rep,plot_id,species,azm,dbh_in,live,year_dead,year_fall,wpb,dbh,height,dist,forest_code,elev_code
sier_4k_2_4_2414,2414,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,320,7.2,0,2015,NA,1,18.288,12.192,4.54152,sier,4k
sier_4k_2_4_2415,2415,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,321,4,0,2015,NA,0,10.16,6.096,10.91184,sier,4k
sier_4k_2_4_2416,2416,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,CADE,333,11.6,1,NA,NA,NA,29.464,16.764,10.424160000000002,sier,4k
sier_4k_2_4_2417,2417,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,336,8.3,0,2015,NA,1,21.082,19.2024,10.363199999999999,sier,4k
sier_4k_2_4_2418,2418,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,350,12.5,0,2014,2018,1,31.75,21.0312,6.52272,sier,4k
sier_4k_2_4_2419,2419,sierra,4000,sier_4k_2_4,sier_4k_2,2,4,PIPO,358,12.2,0,2015,NA,1,30.988,21.336,9.50976,sier,4k
sier_4k_2_5_2420,2420,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,25,23.9,0,2015,NA,1,60.705999999999996,21.9456,10.9728,sier,4k
sier_4k_2_5_2421,2421,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,29,18.1,0,2015,NA,1,45.974000000000004,20.4216,9.72312,sier,4k
sier_4k_2_5_2422,2422,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,CADE,29,6.6,1,NA,NA,NA,16.764,6.4008,9.11352,sier,4k
sier_4k_2_5_2423,2423,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,CADE,30,4.6,1,NA,NA,NA,11.684,3.6576,7.9248,sier,4k
sier_4k_2_5_2424,2424,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,66,11.1,0,2015,NA,1,28.194,14.6304,1.8592799999999996,sier,4k
sier_4k_2_5_2425,2425,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,88,10.4,0,2015,NA,1,26.416,9.144,9.99744,sier,4k
sier_4k_2_5_2426,2426,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,94,13.9,0,2015,NA,1,35.306000000000004,17.6784,8.382,sier,4k
sier_4k_2_5_2427,2427,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,95,12.7,0,2015,2018,1,32.257999999999996,16.764,7.62,sier,4k
sier_4k_2_5_2428,2428,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,107,6.3,0,2015,NA,1,16.002,7.62,9.144,sier,4k
sier_4k_2_5_2429,2429,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,QUCH,122,13.7,1,NA,NA,NA,34.798,11.2776,3.7795200000000007,sier,4k
sier_4k_2_5_2430,2430,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,QUCH,123,4.7,1,NA,NA,NA,11.938,7.0104,3.5356799999999997,sier,4k
sier_4k_2_5_2431,2431,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,CADE,123,24.3,0,2014,NA,0,61.722,17.3736,9.906,sier,4k
sier_4k_2_5_2432,2432,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,200,12.1,0,2015,NA,0,30.733999999999998,14.3256,4.93776,sier,4k
sier_4k_2_5_2433,2433,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,203,5.9,0,2015,NA,0,14.986,7.0104,6.2484,sier,4k
sier_4k_2_5_2434,2434,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,211,3.4,0,2015,NA,0,8.636,4.8768,2.37744,sier,4k
sier_4k_2_5_2435,2435,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,212,6.4,0,2015,NA,0,16.256,7.62,6.979919999999998,sier,4k
sier_4k_2_5_2436,2436,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,212,18,0,2015,NA,0,45.72,19.2024,6.27888,sier,4k
sier_4k_2_5_2437,2437,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,QUCH,215,2.7,1,NA,NA,NA,6.8580000000000005,4.2672,6.858,sier,4k
sier_4k_2_5_2438,2438,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,QUCH,220,2.5,1,NA,NA,NA,6.35,5.1815999999999995,6.004559999999999,sier,4k
sier_4k_2_5_2439,2439,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,220,13,0,2015,NA,0,33.02,17.9832,6.156959999999999,sier,4k
sier_4k_2_5_2440,2440,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,223,4.9,1,NA,NA,NA,12.446000000000002,4.2672,6.583680000000002,sier,4k
sier_4k_2_5_2441,2441,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,238,6.4,0,2015,NA,0,16.256,8.5344,4.358640000000001,sier,4k
sier_4k_2_5_2442,2442,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,QUCH,254,9.1,1,NA,NA,NA,23.114,12.8016,1.92024,sier,4k
sier_4k_2_5_2443,2443,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,QUCH,264,3.9,1,NA,NA,NA,9.906,6.4008,2.34696,sier,4k
sier_4k_2_5_2444,2444,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,280,13.9,0,2015,NA,1,35.306000000000004,18.8976,2.4384,sier,4k
sier_4k_2_5_2445,2445,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,280,3.4,0,2014,NA,0,8.636,5.1815999999999995,1.6154399999999998,sier,4k
sier_4k_2_5_2446,2446,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,307,8.1,0,2015,2018,1,20.573999999999998,9.7536,6.614159999999999,sier,4k
sier_4k_2_5_2447,2447,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,310,2.8,0,2016,NA,0,7.111999999999999,5.1815999999999995,9.23544,sier,4k
sier_4k_2_5_2448,2448,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,313,5.2,0,2015,NA,0,13.208,7.3152,9.50976,sier,4k
sier_4k_2_5_2449,2449,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,317,3.6,0,2015,NA,0,9.144,5.1815999999999995,9.99744,sier,4k
sier_4k_2_5_2450,2450,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,318,10.6,0,2015,NA,0,26.924,11.2776,9.02208,sier,4k
sier_4k_2_5_2451,2451,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PIPO,318,15.3,0,2015,NA,1,38.862,23.4696,1.15824,sier,4k
sier_4k_2_5_2452,2452,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,319,7.5,0,2015,NA,0,19.05,8.2296,3.9014400000000005,sier,4k
sier_4k_2_5_2453,2453,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,CADE,343,3.9,1,NA,NA,NA,9.906,4.572,10.668,sier,4k
sier_4k_2_5_2454,2454,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,QUCH,348,3.1,1,NA,NA,NA,7.8740000000000006,5.4864,8.6868,sier,4k
sier_4k_2_5_2455,2455,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,CADE,350,6,1,NA,NA,NA,15.24,6.096,10.2108,sier,4k
sier_4k_2_5_2456,2456,sierra,4000,sier_4k_2_5,sier_4k_2,2,5,PILA,353,8.8,0,2015,NA,1,22.352000000000004,11.8872,3.2004,sier,4k
sier_4k_3_1_4780,4780,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,1,9.4,0,2015,NA,0,23.876,14.9352,7.711440000000001,sier,4k
sier_4k_3_1_4781,4781,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,CADE,22,7,0,2015,NA,0,17.78,9.144,9.84504,sier,4k
sier_4k_3_1_4782,4782,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,43,20.5,0,2015,NA,0,52.07,28.3464,10.75944,sier,4k
sier_4k_3_1_4783,4783,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,77,17.7,0,2015,2018,1,44.958,25.908,7.406640000000001,sier,4k
sier_4k_3_1_4784,4784,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,124,18.4,0,2015,NA,1,46.736,24.384,7.68096,sier,4k
sier_4k_3_1_4785,4785,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,140,16.2,0,2015,NA,1,41.147999999999996,16.4592,2.7432,sier,4k
sier_4k_3_1_4786,4786,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,157,25.1,0,2015,NA,1,63.754000000000005,27.432,9.4488,sier,4k
sier_4k_3_1_4787,4787,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,200,19.6,0,2015,2018,1,49.784000000000006,27.127200000000002,10.91184,sier,4k
sier_4k_3_1_4788,4788,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,234,16.8,0,2015,NA,0,42.672000000000004,26.822400000000002,5.120640000000001,sier,4k
sier_4k_3_1_4789,4789,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,242,16.9,0,2015,NA,0,42.925999999999995,24.0792,9.38784,sier,4k
sier_4k_3_1_4790,4790,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,281,14.8,0,2015,NA,1,37.592000000000006,23.7744,5.45592,sier,4k
sier_4k_3_1_4791,4791,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,300,15.8,0,2015,NA,1,40.132000000000005,24.384,8.29056,sier,4k
sier_4k_3_1_4792,4792,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,327,14.2,0,2015,2018,1,36.068,22.86,6.583680000000002,sier,4k
sier_4k_3_1_4793,4793,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,329,18.9,0,2015,NA,1,48.006,28.6512,2.1031200000000005,sier,4k
sier_4k_3_1_4794,4794,sierra,4000,sier_4k_3_1,sier_4k_3,3,1,PIPO,338,20.2,0,2015,NA,1,51.308,26.2128,9.41832,sier,4k
sier_4k_3_2_4201,4201,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,CADE,13,5.6,0,2015,NA,0,14.223999999999998,7.0104,8.86968,sier,4k
sier_4k_3_2_4202,4202,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,24,15.7,0,2015,2018,1,39.878,25.908,7.37616,sier,4k
sier_4k_3_2_4203,4203,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,56,17.9,0,2015,2018,1,45.465999999999994,22.5552,4.4196,sier,4k
sier_4k_3_2_4204,4204,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,115,24.6,0,2015,NA,1,62.484,28.6512,6.614159999999999,sier,4k
sier_4k_3_2_4205,4205,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,138,17.8,0,2015,NA,1,45.212,21.336,9.84504,sier,4k
sier_4k_3_2_4206,4206,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,158,19.1,1,NA,NA,NA,48.514,20.1168,8.65632,sier,4k
sier_4k_3_2_4207,4207,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,202,18.6,0,2015,NA,1,47.24400000000001,25.2984,8.199119999999999,sier,4k
sier_4k_3_2_4208,4208,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,212,18.3,0,2015,NA,1,46.482,24.6888,1.92024,sier,4k
sier_4k_3_2_4209,4209,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,223,22.6,0,2015,NA,1,57.404,27.127200000000002,11.1252,sier,4k
sier_4k_3_2_4210,4210,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,260,18.9,0,2015,NA,1,48.006,30.48,10.94232,sier,4k
sier_4k_3_2_4211,4211,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,280,20.2,0,2015,NA,1,51.308,27.7368,7.406640000000001,sier,4k
sier_4k_3_2_4212,4212,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,CADE,282,4.2,1,NA,NA,NA,10.668000000000001,5.4864,9.966960000000002,sier,4k
sier_4k_3_2_4213,4213,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,294,15.2,0,2015,NA,1,38.608,27.127200000000002,11.155680000000002,sier,4k
sier_4k_3_2_4214,4214,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,344,19.5,0,2015,NA,1,49.53,31.0896,11.186160000000003,sier,4k
sier_4k_3_2_4215,4215,sierra,4000,sier_4k_3_2,sier_4k_3,3,2,PIPO,358,18.8,0,2015,NA,1,47.752,29.2608,9.38784,sier,4k
sier_4k_3_3_4216,4216,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,8,18.8,0,2015,2018,1,47.752,25.908,8.32104,sier,4k
sier_4k_3_3_4217,4217,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,22,13.2,0,2015,NA,1,33.528,20.726399999999998,11.33856,sier,4k
sier_4k_3_3_4218,4218,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,55,20.3,0,2015,NA,1,51.562000000000005,23.7744,10.2108,sier,4k
sier_4k_3_3_4219,4219,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,83,17.5,0,2015,NA,1,44.45,26.5176,9.26592,sier,4k
sier_4k_3_3_4220,4220,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,98,21,0,2015,NA,1,53.34,16.1544,7.559040000000001,sier,4k
sier_4k_3_3_4221,4221,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,119,16.1,0,2015,NA,1,40.894000000000005,23.7744,3.81,sier,4k
sier_4k_3_3_4222,4222,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,152,21.6,0,2015,NA,1,54.864000000000004,26.5176,6.67512,sier,4k
sier_4k_3_3_4223,4223,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,184,23.3,0,2015,NA,1,59.182,28.956,10.8204,sier,4k
sier_4k_3_3_4224,4224,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,197,13.5,0,2015,NA,1,34.29,21.9456,6.797040000000001,sier,4k
sier_4k_3_3_4225,4225,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,227,17,0,2015,NA,1,43.18,24.9936,6.12648,sier,4k
sier_4k_3_3_4226,4226,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,322,19.1,0,2015,2018,1,48.514,29.2608,10.63752,sier,4k
sier_4k_3_3_4227,4227,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,342,15.3,0,2015,NA,1,38.862,21.0312,5.0292,sier,4k
sier_4k_3_3_4228,4228,sierra,4000,sier_4k_3_3,sier_4k_3,3,3,PIPO,353,18.4,0,2015,NA,1,46.736,21.336,9.41832,sier,4k
sier_4k_3_4_4229,4229,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,PIPO,5,19.3,0,2015,NA,1,49.022000000000006,12.4968,6.06552,sier,4k
sier_4k_3_4_4230,4230,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,PIPO,19,25.2,0,2015,NA,1,64.008,33.8328,9.72312,sier,4k
sier_4k_3_4_4231,4231,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,CADE,34,8.1,1,NA,NA,NA,20.573999999999998,10.668,7.254240000000001,sier,4k
sier_4k_3_4_4232,4232,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,PIPO,44,20.6,0,2015,NA,1,52.324000000000005,23.4696,10.363199999999999,sier,4k
sier_4k_3_4_4233,4233,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,CADE,83,12.2,1,NA,NA,NA,30.988,16.4592,10.94232,sier,4k
sier_4k_3_4_4234,4234,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,PIPO,111,22.1,0,2015,NA,1,56.13400000000001,34.1376,6.27888,sier,4k
sier_4k_3_4_4235,4235,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,CADE,128,5.4,1,NA,NA,NA,13.716000000000001,7.62,8.13816,sier,4k
sier_4k_3_4_4236,4236,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,CADE,141,4.4,0,2014,2014,0,11.176000000000002,2.1336,9.20496,sier,4k
sier_4k_3_4_4237,4237,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,CADE,144,5.8,1,NA,NA,NA,14.732,7.62,9.906,sier,4k
sier_4k_3_4_4238,4238,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,PIPO,156,21.5,0,2015,NA,1,54.61,29.2608,8.16864,sier,4k
sier_4k_3_4_4239,4239,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,CADE,157,5.4,1,NA,NA,NA,13.716000000000001,7.0104,7.711440000000001,sier,4k
sier_4k_3_4_4240,4240,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,PIPO,186,22.5,0,2015,NA,1,57.15,26.822400000000002,10.576560000000002,sier,4k
sier_4k_3_4_4241,4241,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,PIPO,256,19.3,0,2015,NA,0,49.022000000000006,18.288,1.40208,sier,4k
sier_4k_3_4_4242,4242,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,CADE,293,4.3,1,NA,NA,NA,10.921999999999999,4.572,1.7983200000000001,sier,4k
sier_4k_3_4_4243,4243,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,CADE,303,2.6,1,NA,NA,NA,6.604,3.6576,8.9916,sier,4k
sier_4k_3_4_4244,4244,sierra,4000,sier_4k_3_4,sier_4k_3,3,4,CADE,357,4.9,1,NA,NA,NA,12.446000000000002,6.4008,6.004559999999999,sier,4k
sier_4k_3_5_4245,4245,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,10,6,1,NA,NA,NA,15.24,4.8768,6.492240000000001,sier,4k
sier_4k_3_5_4246,4246,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,13,22.6,1,NA,NA,NA,57.404,26.822400000000002,10.576560000000002,sier,4k
sier_4k_3_5_4247,4247,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,15,18.7,0,2014,NA,0,47.498,17.0688,11.1252,sier,4k
sier_4k_3_5_4248,4248,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,25,10,1,NA,NA,NA,25.4,10.668,9.784080000000001,sier,4k
sier_4k_3_5_4249,4249,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,30,5.1,0,2014,NA,0,12.953999999999999,10.0584,11.24712,sier,4k
sier_4k_3_5_4250,4250,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,37,11.2,0,2015,NA,1,28.447999999999997,15.8496,11.09472,sier,4k
sier_4k_3_5_4251,4251,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,39,31.3,0,2015,NA,1,79.50200000000001,36.576,10.30224,sier,4k
sier_4k_3_5_4252,4252,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,49,3.6,1,NA,NA,NA,9.144,4.8768,10.119360000000002,sier,4k
sier_4k_3_5_4253,4253,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,76,8.8,1,NA,NA,NA,22.352000000000004,9.7536,7.101840000000001,sier,4k
sier_4k_3_5_4254,4254,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,77,34,0,2015,NA,1,86.36,42.672,10.48512,sier,4k
sier_4k_3_5_4255,4255,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PILA,88,2.7,0,2014,NA,0,6.8580000000000005,3.6576,7.4676,sier,4k
sier_4k_3_5_4256,4256,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,ABCO,93,4.1,1,NA,NA,NA,10.414,4.8768,6.1874400000000005,sier,4k
sier_4k_3_5_4257,4257,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,105,2.6,1,NA,NA,NA,6.604,2.4384,8.6868,sier,4k
sier_4k_3_5_4258,4258,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,QUKE,106,2.8,1,NA,NA,NA,7.111999999999999,3.3528000000000002,9.906,sier,4k
sier_4k_3_5_4259,4259,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,108,4.4,1,NA,NA,NA,11.176000000000002,4.2672,2.37744,sier,4k
sier_4k_3_5_4260,4260,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,122,2.5,1,NA,NA,NA,6.35,3.9624,3.7490400000000004,sier,4k
sier_4k_3_5_4261,4261,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,123,20.7,1,NA,NA,NA,52.577999999999996,15.5448,10.119360000000002,sier,4k
sier_4k_3_5_4262,4262,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,ABCO,134,3.8,1,NA,NA,NA,9.652,4.572,8.5344,sier,4k
sier_4k_3_5_4263,4263,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,144,4.3,1,NA,NA,NA,10.921999999999999,5.1815999999999995,8.351519999999999,sier,4k
sier_4k_3_5_4264,4264,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,145,9.2,0,2015,NA,1,23.368,11.5824,9.08304,sier,4k
sier_4k_3_5_4265,4265,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,153,4.1,1,NA,NA,NA,10.414,4.8768,8.351519999999999,sier,4k
sier_4k_3_5_4266,4266,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,154,5.3,1,NA,NA,NA,13.462,5.7912,8.6868,sier,4k
sier_4k_3_5_4267,4267,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,164,3.9,1,NA,NA,NA,9.906,4.572,7.4676,sier,4k
sier_4k_3_5_4268,4268,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,166,4.3,1,NA,NA,NA,10.921999999999999,4.8768,7.650480000000001,sier,4k
sier_4k_3_5_4269,4269,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,170,5.6,1,NA,NA,NA,14.223999999999998,7.9248,11.33856,sier,4k
sier_4k_3_5_4270,4270,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,180,3.1,1,NA,NA,NA,7.8740000000000006,3.048,4.4196,sier,4k
sier_4k_3_5_4271,4271,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,182,10.6,1,NA,NA,NA,26.924,10.363199999999999,10.8204,sier,4k
sier_4k_3_5_4272,4272,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,183,3.1,0,2017,NA,0,7.8740000000000006,3.6576,5.7912,sier,4k
sier_4k_3_5_4273,4273,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PILA,184,3,1,NA,NA,NA,7.62,4.572,10.119360000000002,sier,4k
sier_4k_3_5_4274,4274,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,206,12.1,1,NA,NA,NA,30.733999999999998,10.9728,3.3223200000000004,sier,4k
sier_4k_3_5_4275,4275,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,218,14.5,0,2015,NA,1,36.83,20.1168,8.16864,sier,4k
sier_4k_3_5_4276,4276,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,220,7.6,1,NA,NA,NA,19.304,8.2296,6.2179199999999994,sier,4k
sier_4k_3_5_4277,4277,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,237,18.2,0,2015,NA,1,46.228,22.2504,6.5532,sier,4k
sier_4k_3_5_4278,4278,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,247,10.2,1,NA,NA,NA,25.907999999999998,11.2776,11.1252,sier,4k
sier_4k_3_5_4279,4279,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,260,5.7,1,NA,NA,NA,14.478000000000002,6.4008,8.32104,sier,4k
sier_4k_3_5_4280,4280,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,261,6.8,1,NA,NA,NA,17.272,6.7056000000000004,9.23544,sier,4k
sier_4k_3_5_4281,4281,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,268,10.7,1,NA,NA,NA,27.177999999999997,10.9728,8.13816,sier,4k
sier_4k_3_5_4282,4282,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,324,11.4,1,NA,NA,NA,28.956000000000003,10.668,8.382,sier,4k
sier_4k_3_5_4283,4283,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,330,5.9,1,NA,NA,NA,14.986,6.096,7.37616,sier,4k
sier_4k_3_5_4284,4284,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,331,8.1,1,NA,NA,NA,20.573999999999998,6.4008,10.363199999999999,sier,4k
sier_4k_3_5_4285,4285,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,PIPO,332,10.6,0,2015,NA,1,26.924,11.5824,3.413759999999999,sier,4k
sier_4k_3_5_4286,4286,sierra,4000,sier_4k_3_5,sier_4k_3,3,5,CADE,356,11.5,1,NA,NA,NA,29.21,11.2776,9.814560000000002,sier,4k
sier_5k_1_1_1202,1202,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,CADE,13,6.9,0,2014,NA,0,17.526,8.8392,6.736080000000002,sier,5k
sier_5k_1_1_1203,1203,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,PILA,15,7.7,0,2014,NA,0,19.558,14.9352,9.326880000000001,sier,5k
sier_5k_1_1_1204,1204,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,CADE,20,14,1,NA,NA,NA,35.56,24.9936,6.43128,sier,5k
sier_5k_1_1_1205,1205,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,PIPO,35,23.6,0,2015,2018,1,59.944,36.8808,2.6822400000000006,sier,5k
sier_5k_1_1_1206,1206,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,PILA,36,10,0,2014,2018,0,25.4,18.5928,6.766559999999999,sier,5k
sier_5k_1_1_1207,1207,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,PIPO,40,24.4,0,2015,2018,1,61.976,36.2712,9.144,sier,5k
sier_5k_1_1_1208,1208,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,PILA,48,8.6,0,2015,2018,1,21.843999999999998,10.9728,9.17448,sier,5k
sier_5k_1_1_1209,1209,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,CADE,49,5.8,0,2016,NA,0,14.732,9.4488,10.78992,sier,5k
sier_5k_1_1_1210,1210,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,PILA,49,17.5,0,2015,2018,0,44.45,25.908,4.815840000000001,sier,5k
sier_5k_1_1_1211,1211,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,CADE,56,9,1,NA,NA,NA,22.86,11.2776,11.033760000000003,sier,5k
sier_5k_1_1_1212,1212,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,PIPO,85,27.6,0,2015,NA,1,70.104,40.2336,9.4488,sier,5k
sier_5k_1_1_1213,1213,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,CADE,86,8.4,1,NA,NA,NA,21.336000000000002,9.7536,4.7244,sier,5k
sier_5k_1_1_1214,1214,sierra,5000,sier_5k_1_1,sier_5k_1,1,1,CADE,108,9,1,NA,NA,NA,22.86,12.8016,6.67512,sier,5k
